id,mean_NNMF1,mean_NNMF2,mean_NNMF3,mean_NNMF4,mean_NNMF5,mean_NNMF6,mean_NNMF7,mean_NNMF8,mean_NNMF9,mean_NNMF10,mean_NNMF11,mean_NNMF12,mean_NNMF13,mean_NNMF14,mean_NNMF15
6243,-0.080732,-0.079771,0.130804,-0.172641,-0.122557,-0.172643,-0.093507,-0.098749,-0.202983,-0.314087,-0.144936,-0.033235,-0.176502,-0.020892,-0.099405
6288,-0.185591,0.057761,-0.026683,-0.29261,-0.290928,-0.134632,-0.285633,-0.120755,-0.280094,-0.387338,-0.313677,-0.220093,-0.18313,-0.115804,-0.288391
6307,-0.085498,0.217381,-0.187583,-0.047941,-0.111604,-0.041426,-0.028226,-0.009206,-0.358292,-0.149928,-0.144222,-0.12107,-0.167909,-0.04133,-0.017809
6310,-0.04971,0.194117,-0.010974,-0.080909,0.070922,0.037296,-0.03236,-0.031373,-0.086295,-0.156505,-0.018405,0.034891,-0.158431,0.028171,-0.047131
6324,-0.194703,0.033962,0.009993,-0.340313,-0.224903,-0.26148,-0.499208,-0.096396,-0.167212,-0.179877,-0.20628,-0.176424,-0.175747,-0.097675,-0.205804
6338,-0.095651,0.043933,0.07019,-0.059926,-0.149966,-0.152186,-0.177386,-0.085992,-0.06837,-0.171017,-0.072227,-0.163969,-0.148465,0.050072,-0.124883
6375,-0.04268,0.036088,0.122526,-0.02783,-0.103838,0.011874,-0.087408,0.017725,-0.050207,-0.108106,-0.011182,-0.07797,-0.151711,0.03598,-0.010468
6402,-0.197052,0.246283,-0.086547,0.142384,-0.243681,-0.449761,-0.223871,-0.133986,-0.377309,-0.328986,-0.263742,-0.195255,-0.236495,-0.117503,-0.261084
6415,-0.105939,0.212889,0.032904,-0.144961,-0.051389,0.083683,-0.088022,-0.131498,-0.161703,-0.165873,-0.053232,-0.104249,-0.15557,-0.073441,-0.074525
6421,-0.126288,-0.035447,0.104132,-0.194693,-0.216039,-0.05737,-0.190545,0.012139,-0.134143,-0.178048,-0.099687,-0.050652,-0.270741,-0.122719,-0.177328
6433,-0.086101,0.180858,0.027159,-0.14568,-0.197416,-0.104201,-0.228658,-0.07961,-0.187904,-0.21084,-0.139137,-0.092903,-0.141893,-0.108678,-0.10528
6470,-0.086239,0.061911,-0.162926,0.110055,-0.201537,-0.116365,-0.155059,-0.034161,-0.18606,-0.19524,-0.128369,-0.082936,-0.084428,0.010895,-0.012732
6487,-0.132752,0.209571,0.066128,-0.100975,-0.211332,-0.080668,-0.132213,-0.18373,-0.221827,-0.256063,-0.139328,-0.22095,-0.057408,-0.086839,-0.108869
6500,-0.065987,0.121615,-0.085645,0.04269,-0.170981,-0.0294,-0.200742,-0.028133,-0.058699,-0.06519,-0.132965,0.022245,-0.140591,-0.068772,-0.005614
6513,-0.118255,-0.104435,-0.047455,-0.204409,-0.339578,-0.091045,-0.251424,-0.179401,-0.190621,-0.258362,-0.13763,-0.084138,-0.217838,-0.15639,-0.213518
6528,-0.070635,0.161187,0.100321,-0.064893,-0.189385,0.060662,-0.140519,-0.021015,-0.149164,-0.050326,-0.098227,-0.071045,-0.141904,0.001404,-0.105986
6535,-0.089041,0.290712,0.073577,0.045556,-0.094358,-0.114323,-0.094426,0.049828,-0.203034,-0.180569,-0.002612,-0.073757,-0.174852,0.003396,-0.073654
6547,-0.090445,0.058712,0.059649,-0.200947,-0.161744,-0.061186,-0.144657,-0.048068,-0.260857,-0.172925,-0.189791,-0.102994,-0.139386,-0.057387,-0.097389
6608,-0.090224,0.025066,0.083958,-0.218192,-0.158772,-0.156267,-0.239556,-0.028791,-0.196777,-0.237765,-0.044007,-0.154582,-0.176459,-0.079982,-0.125715
6614,-0.083504,0.158295,-0.026819,-0.073161,-0.147296,-0.050714,-0.204976,-0.008464,-0.194942,-0.161586,-0.058984,-0.007722,-0.166991,0.034403,-0.037583
6620,-0.144957,0.017961,0.028271,-0.124523,-0.217045,-0.13707,-0.067543,-0.202967,-0.281144,-0.045726,-0.044185,-0.156759,-0.170607,-0.148396,-0.222573
6679,-0.07392,0.164919,-0.052833,-0.228959,-0.109892,-0.150813,-0.041638,-0.101382,-0.208354,-0.054633,-0.109862,-0.081451,-0.1542,0.013538,-0.054807
6681,-0.087568,0.009627,0.142093,-0.224214,-0.118213,-0.185068,-0.037022,-0.042092,0.024227,-0.102399,-0.155097,-0.114309,-0.05289,-0.026496,-0.076332
6705,-0.036251,0.19122,-0.057449,0.051427,-0.045035,0.029325,0.173462,0.035533,-0.047565,-0.16863,-0.003272,0.023312,-0.137835,-0.00633,0.013101
6718,-0.140406,0.043187,0.145222,-0.151529,-0.113084,-0.118117,-0.220315,-0.175296,-0.151999,-0.214001,-0.107113,-0.089673,-0.242583,-0.08381,-0.124131
6742,-0.099678,-0.053832,-0.057804,-0.029427,-0.176702,-0.047214,-0.108564,-0.185304,-0.134969,-0.15092,-0.17933,-0.192811,-0.146635,0.006779,-0.015171
6756,-0.091051,0.214977,0.021249,-0.046716,-0.174869,-0.021243,-0.011705,-0.108096,-0.180465,-0.189544,-0.209388,-0.096919,-0.095325,0.022936,-0.124645
7005,-0.079503,0.197058,0.004644,-0.015692,-0.066382,-0.030682,-0.143518,0.00357,-0.179769,-0.218183,-0.062776,-0.134993,-0.175106,-0.010073,-0.080692
7018,-0.086056,0.090437,0.025795,-0.101686,-0.076252,-0.022659,-0.146144,0.030139,-0.167629,-0.242075,-0.106988,-0.162425,-0.18117,-0.045337,-0.087756
7030,-0.079275,0.080506,-0.157634,0.038403,-0.202474,-0.050634,-0.096246,-0.150467,-0.078202,-0.090917,-0.1965,-0.022105,-0.150646,-0.065175,-0.04765
7042,-0.084977,0.146031,-0.068735,0.027323,-0.147047,-0.064879,-0.053172,-0.140477,-0.142618,-0.143868,-0.159342,-0.066506,-0.110831,-0.09587,-0.09734
7109,-0.116868,0.047943,-0.111978,-0.259534,-0.192176,-0.133023,-0.287471,-0.124549,-0.176163,-0.164155,-0.177581,-0.124278,-0.139154,-0.093345,-0.103573
7117,-0.142639,0.080375,-0.218276,-0.265509,-0.250508,-0.13126,-0.244122,-0.177428,-0.225223,-0.293728,-0.273567,-0.113248,-0.168739,-0.198136,-0.098552
7126,-0.178836,0.173115,-0.127978,-0.223217,-0.316659,-0.166073,-0.363559,-0.126259,-0.319733,-0.273236,-0.319879,-0.207317,-0.285875,-0.244,-0.186143
7141,-0.094973,-0.021906,0.068932,-0.155963,-0.218689,-0.103274,-0.227338,-0.045377,-0.196004,-0.182221,-0.128596,-0.042644,-0.187373,-0.068375,-0.149021
7178,-0.118871,-0.012735,0.098621,-0.196783,0.003693,-0.060457,-0.187626,-0.106795,-0.226583,-0.225137,-0.201845,-0.013736,-0.226848,-0.082142,-0.030503
7185,-0.075863,-0.116198,0.076349,-0.206249,-0.099653,-0.117014,-0.155773,-0.028443,-0.185022,-0.085817,-0.033128,-0.214998,-0.169144,-0.017863,-0.058702
7192,-0.129068,0.303325,0.029049,-0.046041,-0.210924,-0.03533,-0.100287,0.007751,-0.219017,-0.243087,-0.158469,-0.021038,-0.209327,-0.011143,-0.184602
7207,-0.105043,-0.003911,-0.02193,-0.004136,-0.196653,-0.014076,-0.094522,-0.008954,-0.023532,-0.145186,-0.074133,-0.101137,-0.132021,-0.025394,-0.119508
7210,-0.190933,-0.144149,-0.159843,-0.263081,-0.29939,-0.187213,-0.255581,-0.162907,-0.281756,-0.210962,-0.122863,-0.282493,-0.262298,-0.248916,-0.229901
7224,-0.101777,0.151996,-0.165421,-0.027765,-0.165371,-0.01192,-0.200235,-0.087533,-0.161628,-0.22094,-0.206095,0.068927,-0.211545,-0.058086,-0.201474
7238,-0.110932,0.012211,-0.156914,-0.176574,-0.224377,-0.15243,-0.148301,-0.082313,-0.241538,-0.126848,-0.089919,-0.081389,-0.10592,-0.080486,-0.134699
7249,-0.126753,0.087609,0.060637,-0.257442,-0.220028,-0.230813,-0.157327,-0.028006,-0.144607,-0.189554,-0.228212,-0.033408,-0.161002,-0.165816,-0.115558
7251,-0.222964,0.008418,-0.028019,-0.305629,-0.343281,-0.262686,-0.179311,-0.388931,-0.417218,-0.338617,-0.310609,-0.295293,-0.331996,-0.228072,-0.270065
7263,-0.155915,0.158872,-0.204943,-0.087897,-0.320241,-0.163299,-0.123725,-0.244855,-0.301244,-0.328107,-0.281634,-0.219224,-0.288366,-0.207331,-0.072275
7275,-0.039749,0.086008,0.184916,-0.186537,-0.09565,-0.047873,-0.066886,-0.015561,-0.065413,-0.030853,-0.027221,-0.058938,-0.097614,-0.049619,-0.0672
7282,-0.13517,0.382825,0.06661,-0.171939,-0.09852,-0.07382,-0.242293,-0.154925,-0.154104,-0.246669,-0.054406,-0.199231,-0.1864,-0.018448,-0.179343
7296,-0.099117,0.201285,-0.006082,-0.133969,-0.1845,0.065779,-0.072199,0.004665,-0.073919,-0.202664,-0.05344,0.002345,-0.23372,-0.076425,-0.133067
7303,-0.125494,0.167376,0.064033,-0.25308,-0.141399,-0.08789,-0.200771,-0.023733,-0.276836,-0.173435,-0.139339,-0.125505,-0.184318,-0.149723,-0.163788
7340,-0.051654,-0.092097,-0.065212,-0.225105,-0.14131,0.033099,-0.060523,-0.09783,-0.096803,-0.129983,-0.116932,-0.017455,-0.041267,-0.053522,-0.018375
7357,-0.063851,-0.04823,-0.036965,-0.118628,-0.175624,0.021292,-0.148765,-0.073088,-0.175678,-0.018595,-0.118253,0.001648,-0.224008,-0.133418,-0.069218
7369,-0.075335,0.12935,0.037544,-0.028222,-0.176931,-0.004654,-0.131084,-0.082577,-0.034,-0.155075,-0.071999,-0.142982,-0.147454,-0.007555,-0.09323
7398,-0.103695,0.286475,-0.152846,-0.024598,-0.191291,0.077878,-0.190582,-0.017436,-0.251313,-0.29962,-0.178734,-0.068067,-0.087356,-0.032542,-0.118553
7404,-0.097463,0.228823,-0.02274,-0.137909,-0.115428,-0.070054,-0.109756,-0.12583,-0.187799,-0.21547,-0.044261,-0.069845,0.014025,-0.054719,-0.184949
7416,-0.094204,0.099943,0.023584,-0.222889,-0.220674,-0.098367,-0.287933,-0.078177,-0.106955,-0.144436,-0.01813,-0.096976,-0.183006,-0.108228,-0.076531
7455,-0.065539,0.261247,0.108776,-0.01804,-0.111067,-0.128979,-0.209069,0.013336,-0.233353,-0.123378,-0.003714,-0.105939,-0.052071,-0.065624,-0.093076
7483,-0.127357,0.167879,-0.040082,-0.08653,-0.152713,-0.143363,-0.09811,-0.055465,-0.273964,-0.234874,-0.148272,-0.203864,-0.179961,-0.089121,-0.151891
7490,-0.064401,0.126494,-0.101212,0.083453,-0.124421,-0.066216,-0.126798,-0.062294,-0.197452,-0.149934,-0.073368,-0.071988,-0.146451,-0.055471,-0.089148
7519,-0.117533,0.041908,0.047456,-0.182494,-0.109776,-0.073738,-0.159219,-0.122619,-0.21542,-0.162451,-0.186779,-0.259833,-0.219196,0.03843,-0.071756
7522,-0.083882,-0.031245,-0.109988,-0.209932,-0.100197,-0.294859,-0.211305,-0.048579,-0.117845,-0.144703,-0.139024,-0.024532,-0.208886,-0.037878,-0.151696
7536,-0.05255,0.084954,-0.122858,-0.035515,-0.134409,-0.048365,-0.12003,-0.036261,-0.060792,-0.129161,-0.036284,-0.076564,-0.146956,-0.007416,-0.093209
7543,-0.105266,0.180492,-0.100709,-0.106871,-0.126821,-0.134298,-0.189492,-0.085571,-0.222807,-0.31222,-0.055655,-0.091599,-0.137546,0.033507,-0.186665
7567,-0.083303,0.046574,-0.081487,-0.136092,-0.128775,-0.136024,-0.223252,-0.102239,-0.238194,-0.164439,-0.087335,-0.126905,-0.161118,-0.06811,-0.155333
7595,-0.082318,0.158255,-0.007908,-0.134516,-0.12125,-0.098397,-0.08059,-0.040515,-0.150678,-0.175224,-0.071525,-0.086237,-0.207952,-0.067438,-0.058989
7602,-0.110414,0.159459,-0.062466,-0.121956,-0.135434,-0.156233,-0.045934,-0.003995,-0.364494,-0.176424,-0.188217,-0.176223,-0.108639,-0.058267,-0.096485
7615,-0.124018,-0.013603,0.130343,-0.226339,-0.183134,-0.227602,-0.229332,-0.035844,-0.135695,-0.255177,-0.159684,-0.161968,-0.248687,-0.029369,-0.179611
7654,-0.131471,-0.06522,0.039562,-0.290126,-0.273732,-0.281601,-0.085111,0.001557,-0.278211,-0.284731,-0.207706,-0.096201,-0.216393,-0.017296,-0.228588
7668,-0.060223,0.165794,-0.075078,-0.081323,-0.020911,-0.105398,-0.141815,0.054802,-0.047565,-0.148555,-0.100038,0.033164,-0.093057,-0.019884,-0.037704
7699,-0.095466,0.121009,0.020062,-0.322827,-0.146799,-0.101141,-0.195389,-0.00512,-0.16548,-0.182787,-0.055162,-0.122619,-0.125369,-0.023321,-0.174978
9406,-0.146004,-0.146013,0.032205,-0.287807,-0.068986,-0.150764,-0.152512,-0.168267,-0.253902,-0.125233,-0.188805,-0.119414,-0.155969,-0.146874,-0.074749
9412,-0.083244,0.164553,-0.114705,0.021874,-0.277159,0.05511,-0.143146,-0.030051,-0.044149,-0.133098,-0.081952,-0.065831,-0.145264,-0.018022,-0.098167
9429,-0.066463,0.005587,0.073716,-0.041256,-0.118879,0.032621,-0.040821,-0.132953,-0.058223,-0.14783,-0.072728,-0.057295,-0.141904,-0.094329,-0.092711
9431,-0.110654,0.042794,-0.110372,-0.287033,-0.17383,0.030333,-0.021511,-0.068091,-0.22271,-0.240305,-0.055446,-0.080188,-0.189483,-0.113191,-0.13944
9458,-0.127819,0.087751,-0.022577,-0.18116,-0.248108,-0.086818,-0.164072,-0.098071,-0.189188,-0.206326,-0.028313,-0.112517,-0.218064,-0.062619,-0.072312
9465,-0.08819,0.158202,-0.017565,-0.014937,-0.288259,-0.017724,-0.032447,0.024825,-0.155887,-0.142665,0.003444,0.020107,-0.177696,0.018745,-0.060816
9480,-0.064838,0.130956,0.039594,-0.131815,-0.01675,0.146722,-0.017312,-0.084629,-0.054513,-0.15106,0.03757,-0.015974,-0.174556,-0.079483,-0.060746
9503,-0.076192,0.050894,-0.130551,0.008568,-0.087289,0.003594,-0.118541,-0.04108,-0.118978,-0.18133,-0.142361,-0.073949,-0.084154,-0.027074,-0.074117
9511,-0.07713,0.093832,-0.074695,-0.082347,-0.090397,-0.094262,-0.149692,-0.065663,-0.054219,-0.099548,-0.125508,-0.067276,-0.044858,-0.106449,-0.034996
9525,-0.135032,0.051074,-0.271157,-0.141934,-0.30407,0.043294,-0.172672,-0.145353,-0.128694,-0.201994,-0.177327,-0.144648,-0.194556,-0.085984,-0.03859
9540,-0.093441,0.146638,-0.0719,-0.021429,-0.17999,-0.075139,-0.098356,-0.060171,-0.204921,-0.162512,-0.039321,-0.140587,-0.134598,-0.05146,-0.12793
9557,-0.110551,0.236427,0.029927,-0.171253,-0.223363,-0.133731,-0.171976,-0.123808,-0.164138,-0.218636,-0.103246,-0.154406,-0.176644,-0.145095,-0.10536
9569,-0.137688,-0.040673,-0.054499,-0.179291,-0.202233,0.042758,-0.163157,-0.05589,-0.303193,-0.219738,-0.186911,-0.228678,-0.08726,-0.180586,-0.125663
9576,-0.17468,0.112543,-0.015651,-0.309162,-0.182848,-0.155469,-0.282428,-0.164618,-0.359854,-0.356731,-0.109407,-0.222225,-0.166817,-0.143525,-0.169375
9605,-0.105469,0.107843,-0.068735,-0.184444,-0.190729,-0.250298,-0.250116,-0.156639,-0.202373,-0.20559,-0.144282,-0.221169,-0.142027,-0.08212,-0.082834
9656,-0.081166,0.060643,0.017229,-0.12162,-0.18363,-0.087568,-0.178729,-0.044059,-0.164559,-0.113991,-0.077546,-0.052313,-0.109242,-0.070416,-0.11521
